6246702	87528	87839	-	pink
6246702	88055	89287	-	pink
6246702	89295	90236	-	pink
6246702	90463	91203	-	pink
6246702	91262	92539	-	pink
6246702	92536	93786	-	pink
6246702	93862	95136	-	pink
6246702	95459	96319	+	pink
6246702	96316	97116	+	pink
6246702	97201	98151	+	pink
6246702	98178	99980	+	pink
6246702	99977	101047	+	pink
6246702	101026	102150	+	pink
6246702	102168	103577	+	pink
6246702	103570	105138	+	pink
6246702	105505	107175	+	yellow
6246702	107291	107959	-	yellow
6246702	108034	109539	-	yellow
6246702	109779	111260	-	yellow
6246702	111596	112717	+	yellow
6246702	113011	113739	+	yellow
6246702	114004	115200	+	yellow
6246702	115259	116824	-	yellow
6246702	116864	117553	-	yellow
6246702	117892	118188	+	yellow
6246702	118255	119742	+	yellow
6246702	119721	120179	-	yellow
6246702	120797	121051	+	yellow
6246702	121057	121938	+	yellow
6246702	122002	122400	-	yellow
6246702	122522	123790	+	yellow
6246702	124014	125360	+	yellow
6246702	125414	126040	+	yellow
6246702	126055	126828	+	yellow
6246702	126839	127684	-	yellow
6246702	128314	129573	-	yellow
6246702	129585	130919	-	yellow
6246702	131437	131595	-	yellow
6246702	131625	132467	-	yellow
6246702	132921	133298	-	yellow
6246702	133702	134937	+	yellow
6246702	135502	135882	+	yellow
6246702	135879	135995	+	yellow
6246702	136050	137579	+	yellow
6246702	137763	138122	+	yellow
6246702	138005	138316	-	yellow
6246702	138521	139885	+	yellow
6246702	139933	142062	-	yellow
6246702	142337	143920	+	yellow
6246702	143924	145348	+	yellow
6246702	145489	145986	-	grey
6246702	146198	146356	+	grey
6246702	146374	146721	+	grey
6246702	147769	148320	-	grey
6246702	148675	149427	-	grey
6246702	149538	150521	+	grey
6246702	150515	151681	+	grey
6246702	151678	152361	+	grey
6246702	152496	153074	+	grey
6246702	153214	154215	+	grey
6401033	307	5061	-	yellow
6401033	5124	6020	-	yellow
6401033	6073	7650	-	yellow
6401033	7769	8464	-	yellow
6401033	8626	9957	+	yellow
6401033	9954	10742	+	yellow
6401033	10903	11667	+	yellow
6401033	11664	12377	+	yellow
6401033	12374	13231	+	yellow
6401033	13242	14177	-	yellow
6401033	14174	15628	-	yellow
6401033	15765	16886	-	yellow
6401033	17019	18440	-	yellow
6401033	18702	19094	-	yellow
6401033	19359	19553	+	yellow
6401033	19592	21142	+	yellow
6401033	21239	22735	-	yellow
6401033	22857	23525	+	yellow
6401033	23498	24298	+	yellow
6401033	24357	25718	+	yellow
6401033	25974	26348	+	yellow
6401033	26512	27102	-	yellow
6401033	27195	27974	-	yellow
6401033	28479	30134	-	yellow
6401033	30344	31030	-	yellow
6401033	31034	31474	-	yellow
6401033	32031	32468	+	yellow
6401033	32506	33159	-	yellow
6401033	33501	33752	+	yellow
6401033	33898	35109	-	yellow
6401033	35530	36792	+	yellow
6401033	36977	37132	-	yellow
6401033	37419	37973	+	yellow
6401033	38045	39535	-	yellow
6401033	39613	40308	+	yellow
6401033	40792	42669	+	yellow
6401033	42719	43801	-	yellow
6401033	43798	45225	-	yellow
6401033	45497	45943	-	yellow
6401033	45958	46815	-	yellow
6401033	46862	47134	-	yellow
6401033	47170	47655	-	yellow
6401033	47751	49082	-	yellow
6401033	49079	49729	-	yellow
6401033	49726	50346	-	yellow
6401033	50349	51446	-	yellow
6401033	51877	52764	+	yellow
6401033	52990	53754	+	yellow
6401033	53751	54191	+	yellow
6401033	54588	55781	-	yellow
6401033	55885	57108	+	yellow
6401033	57301	58722	+	yellow
6401033	58906	59598	+	yellow
6401033	59745	60677	+	yellow
6401033	60774	62510	-	yellow
6401033	62601	63404	-	yellow
6401033	63697	64149	-	yellow
6401033	64160	65650	-	yellow
6401033	66035	67477	-	yellow
6401033	68160	68507	-	yellow
6401033	68519	69643	+	yellow
6401033	69667	69909	+	yellow
6401033	70631	72094	-	yellow
6401033	72154	73047	-	yellow
6401033	73121	75313	-	yellow
6401033	75358	75915	-	yellow
6401033	76440	79784	+	yellow
6401033	79900	80310	+	yellow
6401033	80451	80645	-	yellow
6401033	81280	82284	+	yellow
6401033	82406	82627	-	yellow
6401033	83893	87237	+	yellow
6401033	87311	87652	-	yellow
6401033	87649	88077	-	yellow
6401033	88173	89750	+	yellow
6401033	89833	91185	+	yellow
6401033	91187	92365	+	yellow
6401033	92417	93439	-	yellow
6401033	93657	94343	-	yellow
6401033	94492	94770	+	yellow
6401033	94795	96234	-	yellow
6401033	96805	97737	-	yellow
6401033	98095	98631	+	yellow
6401033	98762	100918	-	yellow
6401033	101168	102391	-	yellow
6401033	102643	103863	-	yellow
6401033	104016	104288	-	yellow
6401033	104317	104910	-	yellow
6401033	104949	105272	-	yellow
6401033	105717	106553	-	yellow
6401033	106550	107656	-	yellow
6401033	107711	111019	-	yellow
6401033	111012	112154	-	yellow
6401033	112151	112741	-	yellow
6401033	112738	114024	-	yellow
6401033	114030	115007	-	yellow
6401033	115103	115681	-	yellow
6401033	115878	116399	+	yellow
6401033	116577	117011	-	yellow
6401033	117014	117580	-	yellow
6401033	117633	118739	-	yellow
6401033	118860	119762	-	yellow
6401033	119943	121028	-	yellow
6401033	121025	121540	-	yellow
6401033	121537	122721	-	yellow
6401033	122990	123820	-	yellow
6401033	123817	125412	-	yellow
6401033	125539	126021	-	yellow
6401033	126021	128690	-	yellow
6401033	128690	129010	-	yellow
6401033	129018	129479	-	yellow
6401033	129755	130369	-	yellow
6401033	130426	131247	+	yellow
6401033	131330	132826	-	yellow
6401033	132895	133536	-	yellow
6401033	133774	135036	-	yellow
6401033	135050	135763	-	yellow
6401033	135944	136723	+	yellow
6401033	136865	138097	+	yellow
6401033	138186	140720	-	yellow
6401033	140889	141428	-	yellow
6401033	141425	142573	-	yellow
6401033	142575	144332	-	yellow
6401033	144474	145049	-	yellow
6401033	145214	146296	-	yellow
6401033	146387	146998	-	yellow
6401033	146995	147537	-	yellow
6401033	147661	148413	-	yellow
6401033	148462	149061	-	yellow
6401033	149068	149994	-	yellow
6401033	150231	150776	-	yellow
0	446	3787	+	yellow
0	3884	4942	-	yellow
0	5042	5674	-	yellow
0	5736	6167	-	yellow
0	6243	6656	+	yellow
0	6775	7668	-	yellow
0	7665	8684	-	yellow
0	8717	10150	-	yellow
0	10160	11110	-	yellow
0	11159	12655	-	yellow
0	12668	14551	-	yellow
0	14548	15450	-	yellow
0	15447	16319	-	yellow
0	16309	17271	-	yellow
0	17447	18472	+	yellow
0	18707	19684	+	yellow
0	19696	20229	-	yellow
0	20334	20777	-	yellow
0	21197	21688	+	yellow
0	21755	22213	+	yellow
0	22226	23557	+	yellow
0	23557	24966	+	yellow
0	25023	25901	-	yellow
0	25986	28499	-	yellow
0	28644	29435	+	yellow
0	29714	30457	+	yellow
0	30645	32426	-	yellow
0	32423	34348	-	yellow
0	34555	35328	+	yellow
0	35625	37124	+	yellow
0	37190	38635	-	yellow
0	38999	41950	-	yellow
0	41983	42420	-	yellow
0	42538	44364	+	yellow
0	44456	45298	+	yellow
0	45311	46426	-	yellow
0	46602	47810	-	yellow
0	47810	48862	-	yellow
0	48925	49692	-	yellow
0	49665	50582	-	yellow
0	51041	51481	+	purple
0	51908	52027	+	purple
0	52203	53645	-	purple
0	53818	55290	-	purple
0	55418	56824	+	purple
0	56858	57205	+	purple
0	57226	58719	+	purple
0	58685	59173	+	purple
0	59300	60214	-	purple
0	60235	61551	-	purple
0	61656	63068	-	purple
0	63123	63857	-	purple
0	64363	64806	+	purple
0	65086	65208	+	purple
0	65273	66013	-	purple
0	67010	67567	-	purple
0	68174	70414	+	purple
0	70564	70728	+	purple
0	70786	71553	-	yellow
0	71900	72733	-	yellow
0	73610	73912	+	yellow
0	73975	74133	+	yellow
0	74303	75589	-	yellow
0	75698	76651	+	yellow
0	76559	77323	-	yellow
0	77439	78086	-	yellow
0	78275	81262	-	yellow
0	81886	82209	+	yellow
0	82158	82712	-	yellow
0	83685	84299	-	yellow
0	84465	85235	+	yellow
0	85677	86237	-	yellow
0	86598	86861	+	yellow
0	87640	88470	-	yellow
0	88758	90035	+	yellow
0	90320	90577	+	yellow
0	90577	91158	+	yellow
0	91240	91728	-	yellow
0	91965	93503	+	yellow
0	94514	95035	+	yellow
0	95835	95954	-	yellow
0	96417	97331	+	yellow
0	97374	97847	-	yellow
0	98039	98860	-	yellow
0	98916	99461	+	yellow
0	99492	99914	+	yellow
0	100532	100780	-	yellow
0	100955	101509	-	yellow
0	101847	102473	-	yellow
0	102549	103475	+	yellow
0	103586	106462	-	yellow
0	106464	108749	-	orange
0	108746	109552	-	orange
0	109646	109885	-	orange
0	110646	111614	+	orange
0	111739	114624	+	orange
0	114764	116311	+	yellow
0	116308	117423	+	yellow
0	117508	118671	+	yellow
0	118704	121280	-	yellow
0	121399	122556	-	yellow
0	122837	123661	-	yellow
0	123658	123813	-	yellow
0	124014	125636	+	yellow
0	125664	126230	+	yellow
0	126227	126493	+	yellow
0	126597	126737	+	yellow
0	126851	127162	-	yellow
0	127421	127957	-	yellow
0	127988	129253	+	yellow
0	129602	130123	+	yellow
0	130302	131753	+	yellow
0	131820	132080	-	yellow
0	132077	132751	-	yellow
0	132748	134295	-	yellow
0	134710	134931	+	yellow
0	135104	137281	+	yellow
0	137278	137487	+	yellow
0	137984	138217	+	yellow
0	138345	138992	+	yellow
0	139301	142090	+	yellow
0	142095	142856	+	yellow
0	142987	143697	+	yellow
0	143947	144162	+	yellow
0	144423	145667	+	yellow
0	145907	147151	+	yellow
0	147443	150820	+	yellow
0	150863	151342	+	yellow
0	151453	151992	+	yellow
0	152092	153471	-	yellow
0	153486	154991	-	yellow
0	155153	156751	+	yellow
0	156848	157117	-	yellow
0	157314	158384	-	yellow
0	158532	158774	-	yellow
0	158777	159169	-	yellow
0	159525	160544	+	yellow
0	160763	161980	-	yellow
0	162536	162700	+	yellow
0	162702	163319	+	yellow
0	163528	165060	-	yellow
0	165596	166036	+	yellow
0	166436	170095	-	yellow
0	170559	171605	+	yellow
0	171754	173001	+	yellow
0	173022	173993	+	yellow
0	173990	174856	+	yellow
0	174949	176685	+	yellow
0	176721	177302	-	yellow
0	177299	181732	-	yellow
0	181836	183668	+	yellow
0	183896	184198	+	yellow
0	184111	185679	-	yellow
0	186103	186423	-	yellow
0	186884	188485	+	yellow
0	188503	189444	-	yellow
0	189707	190663	+	yellow
0	190660	191646	+	yellow
0	191643	192416	+	yellow
0	192490	193662	+	yellow
0	193709	194506	+	yellow
0	194934	195338	+	yellow
0	196069	196551	+	yellow
0	197136	198761	+	yellow
0	199385	200584	+	yellow
0	200662	201492	+	yellow
0	201524	202315	-	yellow
0	202415	203287	-	yellow
0	203565	206018	+	yellow
0	206032	206889	+	yellow
0	206969	208090	+	yellow
0	208195	210939	-	yellow
0	211108	212520	-	yellow
0	213061	214146	+	yellow
0	214440	214760	+	yellow
0	214757	215941	+	yellow
0	215981	216157	+	yellow
0	216157	217431	+	yellow
0	217619	218704	+	yellow
0	218704	219336	+	yellow
0	219566	220363	-	yellow
0	220527	220997	-	yellow
0	220969	221694	-	yellow
0	221760	223229	+	yellow
0	223503	223694	-	yellow
0	223724	224740	-	yellow
0	224927	225958	-	yellow
0	226018	227412	-	yellow
0	227494	228951	-	yellow
0	228957	230165	-	yellow
0	230389	231102	+	yellow
0	231515	232210	+	yellow
0	232230	232445	+	yellow
0	232740	235679	+	yellow
0	236212	237453	+	yellow
0	237897	238364	-	yellow
0	238475	239977	-	yellow
0	240167	240841	+	yellow
0	241026	242444	-	yellow
0	242855	245245	+	yellow
0	245454	246293	+	yellow
0	246623	247297	-	yellow
0	247337	248272	+	yellow
0	248601	249914	+	yellow
0	249911	250660	+	yellow
0	250736	251890	-	yellow
0	251921	252670	+	yellow
0	252827	254317	-	yellow
0	254314	254979	-	yellow
0	254976	256277	-	yellow
0	256580	260170	+	yellow
0	260661	261716	+	yellow
0	261729	262496	+	yellow
0	262505	263509	+	yellow
0	263546	263920	-	yellow
0	264145	264333	+	yellow
0	264326	266557	+	yellow
0	266797	267594	-	yellow
0	267943	268587	-	yellow
0	268757	269236	+	yellow
0	269415	269723	+	yellow
0	269904	270554	+	yellow
0	270952	272598	+	yellow
0	272722	273534	+	yellow
0	273657	273764	+	yellow
0	273857	274192	-	yellow
0	274273	274626	-	yellow
0	274678	275955	-	yellow
0	276434	276874	-	yellow
0	276882	277232	-	yellow
0	277774	278205	+	yellow
0	278480	279652	+	yellow
0	279616	280341	-	yellow
0	280456	280947	-	yellow
0	281196	282134	+	yellow
0	282701	283078	+	yellow
0	284568	286052	+	yellow
0	286049	286675	+	yellow
0	286672	290088	+	yellow
0	290090	291274	+	yellow
0	291650	292246	+	yellow
0	292291	293097	-	yellow
0	293211	294566	-	yellow
0	294735	296189	+	yellow
0	296378	296869	-	yellow
0	297059	297907	+	yellow
0	298006	299436	+	yellow
0	299433	300098	+	yellow
0	300059	300175	-	yellow
0	300317	301825	-	yellow
0	301912	302295	+	yellow
0	302407	303147	-	yellow
0	303301	304539	-	yellow
0	304739	305635	+	yellow
0	305758	306429	+	yellow
0	306460	307692	+	yellow
0	307753	308337	-	yellow
0	308363	308923	-	yellow
0	309119	309400	+	yellow
0	309397	310164	+	yellow
0	310161	312731	+	yellow
0	312781	313248	-	yellow
0	313680	314009	-	yellow
0	314279	315436	+	yellow
0	315502	315987	-	yellow
0	316150	316986	-	yellow
0	317235	319796	+	yellow
0	319766	322201	-	yellow
0	322464	323069	-	yellow
0	323429	324253	-	yellow
0	324304	324741	-	yellow
0	325335	326591	+	yellow
0	326642	327892	-	yellow
0	327951	328736	+	yellow
0	328943	329503	+	yellow
0	329614	331239	+	yellow
0	331305	331784	+	yellow
0	331968	332327	+	yellow
0	332539	333828	-	yellow
0	333883	335247	-	yellow
0	335327	336871	-	yellow
0	336933	338342	-	yellow
0	338648	339355	+	yellow
0	339389	340147	-	yellow
0	340344	341147	-	yellow
0	341297	342334	+	yellow
0	342364	343209	+	yellow
0	343202	344536	+	yellow
0	344577	345407	+	yellow
0	345404	346096	+	yellow
0	346093	347256	+	yellow
0	347576	348013	-	yellow
0	348128	349759	-	yellow
0	350333	350551	+	yellow
0	350533	350877	-	yellow
0	351286	353913	-	yellow
0	354115	355632	-	yellow
0	355742	356962	+	yellow
0	356953	357600	+	yellow
0	357909	359360	+	yellow
0	359615	359797	+	yellow
0	359852	360724	+	yellow
0	360856	362769	+	yellow
0	363085	364479	-	yellow
0	364715	366007	-	yellow
0	366028	366651	-	yellow
0	367355	368845	+	yellow
0	368842	369561	+	yellow
0	369633	370205	-	yellow
0	370370	371368	-	yellow
0	372359	373231	-	yellow
0	373228	374004	-	yellow
0	373982	374344	-	yellow
0	374344	375066	-	yellow
0	375517	376548	-	yellow
0	376756	377562	-	yellow
0	377883	380258	-	yellow
0	380432	380806	-	yellow
0	380803	381843	-	yellow
0	381950	384106	+	yellow
0	384128	385573	-	yellow
0	385703	386323	-	yellow
0	386373	387092	-	yellow
0	387249	388727	+	yellow
0	389103	390953	+	yellow
0	390953	393151	+	yellow
0	393156	394178	+	yellow
0	394648	395040	+	yellow
0	395037	397124	+	yellow
0	397183	398418	+	yellow
0	398422	400110	-	yellow
0	400305	401504	+	yellow
0	401477	402070	-	yellow
0	402266	402997	+	yellow
0	402994	403698	+	yellow
0	403683	404096	-	yellow
0	404093	404707	-	yellow
0	404800	405792	-	yellow
0	406470	407072	-	yellow
0	407069	407398	-	yellow
0	408147	409061	-	yellow
0	409353	410081	+	yellow
0	410078	411304	+	yellow
0	411393	412373	+	yellow
0	412685	414553	+	yellow
0	414872	415675	+	yellow
0	415833	416339	+	yellow
0	417051	418253	+	yellow
0	418294	419142	+	yellow
0	419355	419867	+	yellow
0	419890	420018	-	yellow
0	420336	420872	+	yellow
0	421144	421548	-	yellow
0	421548	423065	-	yellow
0	423211	424449	-	yellow
0	424765	425247	+	yellow
0	425578	426501	-	yellow
0	426550	427488	+	yellow
0	427531	427779	-	yellow
0	427919	428641	-	yellow
0	428726	430450	+	yellow
0	430447	430836	+	yellow
0	430841	432475	-	yellow
0	432718	433668	-	yellow
0	433733	434740	-	yellow
0	435793	436992	+	yellow
0	437118	438104	+	yellow
0	438126	438491	-	yellow
0	438625	439062	-	yellow
0	439418	440152	+	yellow
0	440149	440457	+	yellow
0	440537	441103	+	yellow
0	441167	442891	+	yellow
0	443085	443228	+	yellow
0	443225	443314	+	yellow
0	443323	444987	+	yellow
0	444984	447137	+	yellow
0	447143	447811	+	yellow
0	447883	448800	-	yellow
0	448800	450503	-	yellow
0	450500	452659	-	yellow
0	452697	456509	-	yellow
0	456506	459709	-	yellow
0	459706	460092	-	yellow
0	460096	460356	+	yellow
0	460461	460997	-	yellow
0	461040	462179	-	yellow
0	462172	462552	-	yellow
0	462562	463248	-	yellow
0	463245	463838	-	yellow
0	463984	470907	-	yellow
0	470904	471209	-	yellow
0	471200	473281	-	yellow
0	473318	474430	-	yellow
0	474660	475403	-	yellow
0	475400	476131	-	yellow
0	476290	476814	-	yellow
0	476863	478728	-	yellow
0	479116	479550	-	yellow
0	479707	480147	-	yellow
0	480364	480882	-	yellow
0	480998	481252	-	yellow
0	481438	482616	+	yellow
0	483924	484220	+	yellow
0	484248	485156	+	yellow
0	485186	485689	-	yellow
0	485689	486114	-	yellow
0	486445	486729	+	yellow
0	486666	486965	-	yellow
0	487566	488471	+	yellow
0	488468	489424	+	yellow
0	489388	489525	+	yellow
0	489522	490028	+	yellow
0	490072	490680	+	yellow
0	490673	493411	+	yellow
0	493919	494461	+	yellow
0	494458	495867	+	yellow
0	496139	496585	+	yellow
0	496601	497194	+	yellow
0	497246	498982	+	yellow
0	499149	499535	-	yellow
0	499936	500193	-	yellow
0	501027	501419	+	yellow
0	502408	502662	-	yellow
0	502976	503485	-	yellow
0	503636	504322	-	yellow
0	504328	505404	-	yellow
0	505598	506065	+	yellow
0	506260	507135	+	yellow
0	507168	507314	-	yellow
0	507293	507553	-	yellow
0	508114	508257	+	yellow
0	508316	510760	-	yellow
0	510836	512014	-	yellow
0	512011	512277	-	yellow
0	512736	513371	-	yellow
0	513565	513966	-	yellow
0	514409	515269	-	yellow
0	515506	516390	+	yellow
0	516407	517327	+	yellow
0	517415	517510	+	yellow
0	517548	518903	+	yellow
0	518985	519398	+	yellow
0	519437	519874	+	yellow
0	519871	520377	+	yellow
0	520374	521195	+	yellow
0	521403	521996	+	yellow
0	522155	522676	-	yellow
0	522867	523547	-	yellow
0	523586	523990	-	yellow
0	524047	525015	-	yellow
0	525161	525856	-	yellow
0	526024	526860	-	yellow
0	526970	527248	-	yellow
0	527764	527994	+	yellow
0	527978	528649	+	yellow
0	528690	529346	+	yellow
0	529343	529558	+	yellow
0	529695	530156	+	yellow
0	530199	530840	+	yellow
0	531252	531425	+	yellow
0	531415	531744	+	yellow
0	531773	532477	-	yellow
0	532701	533606	+	yellow
0	533778	534383	+	yellow
0	534837	535130	+	yellow
0	535127	535567	+	yellow
0	535714	536046	+	yellow
0	536166	536579	-	yellow
0	536877	537317	-	yellow
0	537324	540011	-	yellow
0	540178	540345	+	yellow
0	540394	541287	+	yellow
0	541863	542147	+	yellow
0	542575	543300	+	yellow
0	543332	543742	+	yellow
0	543735	543992	+	yellow
0	544151	545038	+	yellow
0	546420	547163	-	yellow
0	547190	549574	-	yellow
0	549571	549792	-	yellow
0	550031	551104	-	yellow
0	551933	552067	-	yellow
0	552159	552308	-	yellow
0	552954	554615	-	yellow
0	555527	556276	-	yellow
0	556414	556719	+	yellow
0	556926	557300	-	yellow
0	557328	557840	-	yellow
0	558065	559066	+	yellow
0	559135	561870	+	yellow
0	562024	562533	+	yellow
0	562647	564203	-	yellow
0	564226	565101	-	yellow
0	565569	565712	+	yellow
0	565794	565985	-	yellow
0	566029	566469	-	yellow
0	566689	567615	+	yellow
0	567993	568694	+	yellow
0	568938	569624	-	yellow
0	569649	570107	-	yellow
0	570659	573058	+	yellow
0	573320	574198	+	yellow
0	574462	577101	+	yellow
0	577161	577787	-	yellow
0	577784	578044	-	yellow
0	578302	578736	+	yellow
0	578682	578918	+	yellow
0	579136	579942	+	yellow
0	579939	580694	+	yellow
0	580574	581203	-	yellow
0	581200	581562	-	yellow
0	582011	583216	-	yellow
0	583186	583851	-	yellow
0	583934	585046	-	yellow
0	585048	586616	-	yellow
0	586619	587683	-	yellow
0	587758	588375	-	yellow
0	588372	589775	-	yellow
0	589772	591544	-	yellow
0	591532	592059	-	yellow
0	592056	592283	-	yellow
0	592286	592702	-	yellow
0	592699	594198	-	yellow
0	594185	595162	-	yellow
0	595162	595641	-	yellow
0	596059	596673	+	yellow
0	596694	596939	-	yellow
0	596936	598357	-	yellow
0	598360	599355	-	yellow
0	599358	599606	-	yellow
0	599790	601232	+	yellow
0	601313	603271	+	yellow
0	603268	604074	+	yellow
0	604091	605323	+	yellow
0	605328	606278	+	yellow
0	606275	607162	+	yellow
0	607389	608237	+	yellow
0	608346	609122	-	yellow
0	609125	610624	-	yellow
0	610656	611567	-	yellow
0	611618	612505	-	yellow
0	612552	613514	-	yellow
0	613813	614832	+	yellow
0	614832	615911	+	yellow
0	615918	616808	+	yellow
0	617319	618380	-	yellow
0	618377	619378	-	yellow
0	619412	620173	-	yellow
0	620200	621435	-	yellow
0	621487	622533	+	yellow
0	622761	623675	-	yellow
0	623858	625942	+	yellow
0	626012	627139	+	yellow
0	627136	628668	+	yellow
0	628665	629732	+	yellow
0	629725	631377	+	yellow
0	631422	632300	+	yellow
0	632332	632931	+	yellow
0	633222	635813	+	yellow
0	635822	636739	-	yellow
0	636802	637638	-	yellow
0	637721	638113	-	yellow
0	638110	640401	-	yellow
0	640803	643073	-	orange
0	643359	644423	+	orange
0	644420	645232	+	orange
0	645494	646420	+	orange
0	646402	648645	+	orange
0	648799	650361	+	yellow
0	650445	651389	+	yellow
0	651412	653265	-	yellow
0	653465	654565	+	yellow
0	654806	656371	+	yellow
0	656483	657583	+	yellow
0	657641	657853	-	yellow
0	657896	659146	-	yellow
0	659653	661197	+	yellow
0	661329	662618	-	yellow
0	662763	663689	-	yellow
0	663811	664263	-	yellow
0	664375	664992	+	yellow
0	665047	665502	+	yellow
0	665735	666814	-	yellow
0	667142	668767	-	yellow
0	668936	669745	+	yellow
0	669844	670788	+	yellow
0	670789	671856	+	yellow
0	671849	673015	+	yellow
0	673483	673938	-	yellow
0	673972	675474	-	yellow
0	675521	676411	-	yellow
0	676411	677334	-	yellow
0	677520	678077	+	yellow
0	678286	679389	-	yellow
0	679503	680963	-	yellow
0	681152	681649	+	yellow
0	681816	682058	+	yellow
0	682153	683154	-	yellow
0	683151	684320	-	yellow
0	684500	685384	+	yellow
0	685209	685634	-	yellow
0	685655	686377	-	yellow
0	686588	687229	+	yellow
0	687239	687646	+	yellow
0	687835	688335	+	yellow
0	688448	690361	-	yellow
0	690676	692004	-	yellow
0	692173	692862	+	yellow
0	693100	693606	+	yellow
0	693761	695242	+	yellow
0	695481	696737	-	yellow
0	696742	697227	-	yellow
0	697536	698444	-	yellow
0	698652	699788	-	yellow
0	700022	701518	+	yellow
0	701603	703048	-	yellow
0	703318	703878	-	yellow
0	703973	705205	-	yellow
0	705297	706181	-	yellow
0	707041	707301	+	yellow
0	707378	707971	-	yellow
0	708140	709189	+	yellow
0	709296	710621	+	yellow
0	710703	710996	+	yellow
0	711015	711383	+	yellow
0	711582	712310	+	yellow
0	712690	713799	+	yellow
0	713796	714755	+	yellow
0	715860	716675	+	yellow
0	716774	717139	-	yellow
0	717136	717738	-	yellow
0	718250	718795	-	yellow
0	719161	720741	-	yellow
0	720904	722166	-	yellow
0	722256	722564	-	yellow
0	722795	723373	+	yellow
0	723699	724031	+	yellow
0	724390	724545	+	yellow
0	724542	725219	-	yellow
0	725326	725733	-	yellow
0	726119	727141	-	yellow
0	727389	728747	+	yellow
0	729054	729899	+	yellow
0	729902	730789	+	yellow
0	730924	732441	+	yellow
0	732480	733688	+	yellow
0	733699	734004	-	yellow
0	734408	735496	-	yellow
0	735593	736210	+	yellow
0	736394	736858	+	yellow
0	737244	738677	-	yellow
0	738859	740385	-	yellow
0	740438	741436	-	yellow
0	742053	743492	+	yellow
0	743489	745090	+	yellow
0	745107	746480	+	yellow
0	746574	747059	-	yellow
0	747397	749256	+	yellow
0	749354	750676	+	yellow
0	751128	752081	+	yellow
0	752124	752960	-	yellow
0	753293	753808	-	yellow
0	754070	755212	+	yellow
0	755360	755905	+	yellow
0	755902	756534	+	yellow
0	756582	757400	+	yellow
0	757486	757896	-	yellow
0	757956	758801	+	yellow
0	758837	759547	-	yellow
0	759795	760133	+	yellow
0	760124	761377	-	yellow
0	761592	761681	-	yellow
0	761712	762923	-	yellow
0	763308	764495	+	yellow
0	764534	764734	+	yellow
0	764843	765232	-	yellow
0	765229	765345	-	yellow
0	765342	767297	-	yellow
0	767287	768939	-	yellow
0	768936	769976	-	yellow
0	770182	770622	-	yellow
0	770902	771132	-	yellow
0	771739	772143	+	yellow
0	772173	772805	-	yellow
0	772935	773474	+	yellow
0	773499	774554	-	yellow
0	774909	776183	+	yellow
0	776298	777308	+	yellow
0	777311	778207	+	yellow
0	778274	779932	+	yellow
0	779929	781014	+	yellow
0	781389	784103	+	yellow
0	784150	785409	-	yellow
0	785485	785727	-	yellow
0	785806	786366	-	yellow
0	786630	788117	+	yellow
0	788293	789594	-	yellow
0	790060	790923	+	yellow
0	791168	792676	-	yellow
0	792956	793375	+	yellow
0	793386	793802	+	yellow
0	793855	794622	-	yellow
0	794728	794964	-	yellow
0	795266	795340	+	yellow
0	795965	797398	-	yellow
0	797545	798102	-	yellow
0	798251	798952	+	yellow
6552045	161	1000	+	yellow
6552045	1115	1477	+	yellow
6552045	1605	1937	+	yellow
6552045	2137	2589	+	yellow
6552045	2589	2762	+	yellow
6552045	2759	3448	+	yellow
6552045	3556	3663	-	yellow
6552045	3982	5658	-	yellow
6552045	5757	7187	-	yellow
6552045	7434	8552	+	yellow
6552045	8725	9477	-	yellow
6552045	10597	11175	-	yellow
6552045	11229	11729	-	yellow
6552045	12876	14648	+	yellow
6552045	14795	15817	-	yellow
6552045	16199	17323	+	yellow
6552045	17370	18668	+	yellow
6552045	18851	19771	+	yellow
6552045	19768	20601	+	yellow
6552045	20692	22326	+	yellow
6552045	22456	23490	+	yellow
6552045	23945	24151	+	yellow
6552045	24325	25395	+	yellow
6552045	25789	28494	+	yellow
6552045	29206	30303	+	yellow
6552045	30666	31121	-	yellow
6552045	31851	32618	-	yellow
6552045	32747	33667	-	yellow
6552045	33690	34616	-	yellow
6552045	34701	35363	-	yellow
6552045	35396	35929	-	yellow
6552045	36238	37008	-	yellow
6552045	37050	37328	-	yellow
6552045	37378	37593	-	yellow
6552045	38370	38609	+	yellow
6552045	38692	39663	+	yellow
6552045	39660	40439	-	yellow
6552045	40662	41165	-	yellow
6552045	41297	41449	-	yellow
6552045	41763	42245	-	yellow
6552045	42584	42745	-	yellow
6552045	42742	44226	-	yellow
6552045	44257	45048	-	yellow
6552045	46233	46787	-	yellow
6552045	47274	47465	+	yellow
6552045	47465	47734	+	yellow
6552045	47945	48220	+	yellow
6552045	48299	49186	+	yellow
6552045	49339	49875	+	yellow
6552045	50176	52740	-	yellow
6552045	52760	55588	-	yellow
6552045	55735	56313	-	yellow
6552045	56314	57471	-	yellow
6552045	57961	58821	-	yellow
6552045	58818	59873	-	yellow
6552045	59870	60871	-	yellow
6552045	61057	62064	-	yellow
6552045	62370	63134	-	yellow
6552045	63236	64240	+	yellow
6552045	64338	64847	-	yellow
6552045	64853	65278	-	yellow
6552045	65664	65963	-	yellow
6552045	66045	66176	+	yellow
6552045	66238	66747	+	yellow
6552045	66860	67150	+	yellow
6552045	67245	67952	-	yellow
6552045	67949	69217	-	yellow
6552045	69339	69578	+	yellow
